Time (s),Message Name,Arbitration ID,Signals
0.060237,MM5_10_TX2_178,0x178,"{'PSIP3': -0.05500000000000682, 'CLU_STAT5': 11, 'PSIP3_STAT': 0, 'CLU_DIAG': 14, 'AX1': 0.038212620000000364, 'MSG_CNT_TX2': 6, 'AX1_STAT': 0, 'CRC_TX2': 243}"
0.060566,MM5_10_TX3_17C,0x17c,"{'AZ': 1.004014925, 'MSG_CNT_TX3': 6, 'AZ_STAT': 0, 'CRC_TX3': 255}"
0.060852,MM5_10_TX1_174,0x174,"{'PSIP1': 0.06999999999999318, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021897100000000336, 'MSG_CNT_TX1': 7, 'AY1_STAT': 0, 'CRC_TX1': 203}"
0.061188,MM5_10_TX2_178,0x178,"{'PSIP3': -0.03999999999999204, 'CLU_STAT5': 12, 'PSIP3_STAT': 0, 'CLU_DIAG': 5, 'AX1': 0.03795768999999982, 'MSG_CNT_TX2': 7, 'AX1_STAT': 0, 'CRC_TX2': 32}"
0.061602,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0028677400000001, 'MSG_CNT_TX3': 7, 'AZ_STAT': 0, 'CRC_TX3': 41}"
0.061934,MM5_10_TX1_174,0x174,"{'PSIP1': 0.09999999999999432, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02227949500000026, 'MSG_CNT_TX1': 8, 'AY1_STAT': 0, 'CRC_TX1': 45}"
0.062251,MM5_10_TX2_178,0x178,"{'PSIP3': -0.05500000000000682, 'CLU_STAT5': 13, 'PSIP3_STAT': 0, 'CLU_DIAG': 5, 'AX1': 0.03795768999999982, 'MSG_CNT_TX2': 8, 'AX1_STAT': 0, 'CRC_TX2': 23}"
0.062588,MM5_10_TX3_17C,0x17c,"{'AZ': 1.003250135, 'MSG_CNT_TX3': 8, 'AZ_STAT': 0, 'CRC_TX3': 30}"
0.062865,MM5_10_TX1_174,0x174,"{'PSIP1': 0.125, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023681609999999687, 'MSG_CNT_TX1': 9, 'AY1_STAT': 0, 'CRC_TX1': 71}"
0.063172,MM5_10_TX2_178,0x178,"{'PSIP3': -0.09999999999999432, 'CLU_STAT5': 14, 'PSIP3_STAT': 0, 'CLU_DIAG': 18, 'AX1': 0.03783022499999955, 'MSG_CNT_TX2': 9, 'AX1_STAT': 0, 'CRC_TX2': 223}"
0.063499,MM5_10_TX3_17C,0x17c,"{'AZ': 1.003250135, 'MSG_CNT_TX3': 9, 'AZ_STAT': 0, 'CRC_TX3': 3}"
0.063803,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.024318935000000153, 'MSG_CNT_TX1': 10, 'AY1_STAT': 0, 'CRC_TX1': 221}"
0.064357,MM5_10_TX2_178,0x178,"{'PSIP3': -0.15500000000000114, 'CLU_STAT5': 15, 'PSIP3_STAT': 0, 'CLU_DIAG': 9, 'AX1': 0.0375752949999999, 'MSG_CNT_TX2': 10, 'AX1_STAT': 0, 'CRC_TX2': 126}"
0.064717,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0024853450000002, 'MSG_CNT_TX3': 10, 'AZ_STAT': 0, 'CRC_TX3': 33}"
0.065006,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02406400499999961, 'MSG_CNT_TX1': 11, 'AY1_STAT': 0, 'CRC_TX1': 195}"
0.065372,MM5_10_TX2_178,0x178,"{'PSIP3': -0.18000000000000682, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 14, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 11, 'AX1_STAT': 0, 'CRC_TX2': 84}"
0.065824,MM5_10_TX3_17C,0x17c,"{'AZ': 1.003250135, 'MSG_CNT_TX3': 11, 'AZ_STAT': 0, 'CRC_TX3': 57}"
0.066129,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023681609999999687, 'MSG_CNT_TX1': 12, 'AY1_STAT': 0, 'CRC_TX1': 26}"
0.066487,MM5_10_TX2_178,0x178,"{'PSIP3': -0.13999999999998636, 'CLU_STAT5': 1, 'PSIP3_STAT': 0, 'CLU_DIAG': 7, 'AX1': 0.03655557499999951, 'MSG_CNT_TX2': 12, 'AX1_STAT': 0, 'CRC_TX2': 195}"
0.066832,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0054170400000002, 'MSG_CNT_TX3': 12, 'AZ_STAT': 0, 'CRC_TX3': 188}"
0.067106,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.022916819999999838, 'MSG_CNT_TX1': 13, 'AY1_STAT': 0, 'CRC_TX1': 232}"
0.067429,MM5_10_TX2_178,0x178,"{'PSIP3': -0.08500000000000796, 'CLU_STAT5': 2, 'PSIP3_STAT': 0, 'CLU_DIAG': 47, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 13, 'AX1_STAT': 0, 'CRC_TX2': 40}"
0.067753,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0070740850000002, 'MSG_CNT_TX3': 13, 'AZ_STAT': 0, 'CRC_TX3': 36}"
0.068073,MM5_10_TX1_174,0x174,"{'PSIP1': 0.05500000000000682, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02227949500000026, 'MSG_CNT_TX1': 14, 'AY1_STAT': 0, 'CRC_TX1': 134}"
0.068392,MM5_10_TX2_178,0x178,"{'PSIP3': -0.08500000000000796, 'CLU_STAT5': 3, 'PSIP3_STAT': 0, 'CLU_DIAG': 7, 'AX1': 0.039232339999999866, 'MSG_CNT_TX2': 14, 'AX1_STAT': 0, 'CRC_TX2': 168}"
0.068711,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0064367599999997, 'MSG_CNT_TX3': 14, 'AZ_STAT': 0, 'CRC_TX3': 138}"
0.068992,MM5_10_TX1_174,0x174,"{'PSIP1': 0.03999999999999204, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021897100000000336, 'MSG_CNT_TX1': 15, 'AY1_STAT': 0, 'CRC_TX1': 240}"
0.069318,MM5_10_TX2_178,0x178,"{'PSIP3': -0.09999999999999432, 'CLU_STAT5': 4, 'PSIP3_STAT': 0, 'CLU_DIAG': 13, 'AX1': 0.040252060000000256, 'MSG_CNT_TX2': 15, 'AX1_STAT': 0, 'CRC_TX2': 238}"
0.069725,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0057994350000001, 'MSG_CNT_TX3': 15, 'AZ_STAT': 0, 'CRC_TX3': 23}"
0.070005,MM5_10_TX1_174,0x174,"{'PSIP1': 0.03999999999999204, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021642169999999794, 'MSG_CNT_TX1': 0, 'AY1_STAT': 0, 'CRC_TX1': 78}"
0.070326,MM5_10_TX2_178,0x178,"{'PSIP3': -0.06999999999999318, 'CLU_STAT5': 5, 'PSIP3_STAT': 0, 'CLU_DIAG': 2, 'AX1': 0.03974220000000006, 'MSG_CNT_TX2': 0, 'AX1_STAT': 0, 'CRC_TX2': 233}"
0.070698,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0064367599999997, 'MSG_CNT_TX3': 0, 'AZ_STAT': 0, 'CRC_TX3': 44}"
0.070979,MM5_10_TX1_174,0x174,"{'PSIP1': 0.06999999999999318, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02049498500000002, 'MSG_CNT_TX1': 1, 'AY1_STAT': 0, 'CRC_TX1': 0}"
0.071296,MM5_10_TX2_178,0x178,"{'PSIP3': -0.030000000000001137, 'CLU_STAT5': 6, 'PSIP3_STAT': 0, 'CLU_DIAG': 8, 'AX1': 0.03884994499999994, 'MSG_CNT_TX2': 1, 'AX1_STAT': 0, 'CRC_TX2': 160}"
0.071613,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0066916900000002, 'MSG_CNT_TX3': 1, 'AZ_STAT': 0, 'CRC_TX3': 50}"
0.071903,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.01947526499999963, 'MSG_CNT_TX1': 2, 'AY1_STAT': 0, 'CRC_TX1': 230}"
0.072217,MM5_10_TX2_178,0x178,"{'PSIP3': -0.014999999999986358, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 0, 'AX1': 0.038212620000000364, 'MSG_CNT_TX2': 2, 'AX1_STAT': 0, 'CRC_TX2': 105}"
0.072544,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0043973199999998, 'MSG_CNT_TX3': 2, 'AZ_STAT': 0, 'CRC_TX3': 14}"
0.072841,MM5_10_TX1_174,0x174,"{'PSIP1': 0.05500000000000682, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.019857659999999555, 'MSG_CNT_TX1': 3, 'AY1_STAT': 0, 'CRC_TX1': 163}"
0.073197,MM5_10_TX2_178,0x178,"{'PSIP3': -0.030000000000001137, 'CLU_STAT5': 1, 'PSIP3_STAT': 0, 'CLU_DIAG': 40, 'AX1': 0.038212620000000364, 'MSG_CNT_TX2': 3, 'AX1_STAT': 0, 'CRC_TX2': 70}"
0.073647,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0014656249999998, 'MSG_CNT_TX3': 3, 'AZ_STAT': 0, 'CRC_TX3': 216}"
0.073995,MM5_10_TX1_174,0x174,"{'PSIP1': 0.03999999999999204, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.0211323099999996, 'MSG_CNT_TX1': 4, 'AY1_STAT': 0, 'CRC_TX1': 48}"
0.074345,MM5_10_TX2_178,0x178,"{'PSIP3': -0.05500000000000682, 'CLU_STAT5': 2, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.038212620000000364, 'MSG_CNT_TX2': 4, 'AX1_STAT': 0, 'CRC_TX2': 107}"
0.074700,MM5_10_TX3_17C,0x17c,"{'AZ': 0.9996811149999996, 'MSG_CNT_TX3': 4, 'AZ_STAT': 0, 'CRC_TX3': 144}"
0.074989,MM5_10_TX1_174,0x174,"{'PSIP1': 0.05500000000000682, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02202456499999972, 'MSG_CNT_TX1': 5, 'AY1_STAT': 0, 'CRC_TX1': 74}"
0.075310,MM5_10_TX2_178,0x178,"{'PSIP3': -0.06999999999999318, 'CLU_STAT5': 3, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.03884994499999994, 'MSG_CNT_TX2': 5, 'AX1_STAT': 0, 'CRC_TX2': 146}"
0.075640,MM5_10_TX3_17C,0x17c,"{'AZ': 0.9984064649999995, 'MSG_CNT_TX3': 5, 'AZ_STAT': 0, 'CRC_TX3': 170}"
0.075860,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02227949500000026, 'MSG_CNT_TX1': 6, 'AY1_STAT': 0, 'CRC_TX1': 191}"
0.076058,MM5_10_TX2_178,0x178,"{'PSIP3': -0.125, 'CLU_STAT5': 4, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.039232339999999866, 'MSG_CNT_TX2': 6, 'AX1_STAT': 0, 'CRC_TX2': 186}"
0.076232,MM5_10_TX3_17C,0x17c,"{'AZ': 0.9984064649999995, 'MSG_CNT_TX3': 6, 'AZ_STAT': 0, 'CRC_TX3': 141}"
0.076372,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021642169999999794, 'MSG_CNT_TX1': 7, 'AY1_STAT': 0, 'CRC_TX1': 165}"
0.076530,MM5_10_TX2_178,0x178,"{'PSIP3': -0.21000000000000796, 'CLU_STAT5': 5, 'PSIP3_STAT': 0, 'CLU_DIAG': 40, 'AX1': 0.038340084999999746, 'MSG_CNT_TX2': 7, 'AX1_STAT': 0, 'CRC_TX2': 220}"
0.076695,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0000635100000004, 'MSG_CNT_TX3': 7, 'AZ_STAT': 0, 'CRC_TX3': 62}"
0.076831,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.0211323099999996, 'MSG_CNT_TX1': 8, 'AY1_STAT': 0, 'CRC_TX1': 20}"
0.076986,MM5_10_TX2_178,0x178,"{'PSIP3': -0.22499999999999432, 'CLU_STAT5': 6, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 8, 'AX1_STAT': 0, 'CRC_TX2': 108}"
0.077158,MM5_10_TX3_17C,0x17c,"{'AZ': 1.00159309, 'MSG_CNT_TX3': 8, 'AZ_STAT': 0, 'CRC_TX3': 155}"
0.077295,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.020622450000000292, 'MSG_CNT_TX1': 9, 'AY1_STAT': 0, 'CRC_TX1': 15}"
0.077450,MM5_10_TX2_178,0x178,"{'PSIP3': -0.1699999999999875, 'CLU_STAT5': 7, 'PSIP3_STAT': 0, 'CLU_DIAG': 38, 'AX1': 0.03783022499999955, 'MSG_CNT_TX2': 9, 'AX1_STAT': 0, 'CRC_TX2': 143}"
0.077677,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0024853450000002, 'MSG_CNT_TX3': 9, 'AZ_STAT': 0, 'CRC_TX3': 6}"
0.077820,MM5_10_TX1_174,0x174,"{'PSIP1': 0.11000000000001364, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.020240055000000368, 'MSG_CNT_TX1': 10, 'AY1_STAT': 0, 'CRC_TX1': 133}"
0.077975,MM5_10_TX2_178,0x178,"{'PSIP3': -0.11000000000001364, 'CLU_STAT5': 8, 'PSIP3_STAT': 0, 'CLU_DIAG': 35, 'AX1': 0.038212620000000364, 'MSG_CNT_TX2': 10, 'AX1_STAT': 0, 'CRC_TX2': 49}"
0.078140,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0038874599999996, 'MSG_CNT_TX3': 10, 'AZ_STAT': 0, 'CRC_TX3': 236}"
0.078299,MM5_10_TX1_174,0x174,"{'PSIP1': 0.125, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.020622450000000292, 'MSG_CNT_TX1': 11, 'AY1_STAT': 0, 'CRC_TX1': 105}"
0.078474,MM5_10_TX2_178,0x178,"{'PSIP3': -0.13999999999998636, 'CLU_STAT5': 9, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 11, 'AX1_STAT': 0, 'CRC_TX2': 111}"
0.078635,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 11, 'AZ_STAT': 0, 'CRC_TX3': 114}"
0.078772,MM5_10_TX1_174,0x174,"{'PSIP1': 0.1699999999999875, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02125977499999987, 'MSG_CNT_TX1': 12, 'AY1_STAT': 0, 'CRC_TX1': 80}"
0.078931,MM5_10_TX2_178,0x178,"{'PSIP3': -0.2400000000000091, 'CLU_STAT5': 10, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03681050500000005, 'MSG_CNT_TX2': 12, 'AX1_STAT': 0, 'CRC_TX2': 42}"
0.079127,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0060543649999998, 'MSG_CNT_TX3': 12, 'AZ_STAT': 0, 'CRC_TX3': 53}"
0.079263,MM5_10_TX1_174,0x174,"{'PSIP1': 0.15500000000000114, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021642169999999794, 'MSG_CNT_TX1': 13, 'AY1_STAT': 0, 'CRC_TX1': 248}"
0.079426,MM5_10_TX2_178,0x178,"{'PSIP3': -0.25, 'CLU_STAT5': 11, 'PSIP3_STAT': 0, 'CLU_DIAG': 38, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 13, 'AX1_STAT': 0, 'CRC_TX2': 6}"
0.079588,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0070740850000002, 'MSG_CNT_TX3': 13, 'AZ_STAT': 0, 'CRC_TX3': 36}"
0.079724,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.021514704999999523, 'MSG_CNT_TX1': 14, 'AY1_STAT': 0, 'CRC_TX1': 180}"
0.079884,MM5_10_TX2_178,0x178,"{'PSIP3': -0.25, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 0, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 14, 'AX1_STAT': 0, 'CRC_TX2': 203}"
0.080045,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0075839450000004, 'MSG_CNT_TX3': 14, 'AZ_STAT': 0, 'CRC_TX3': 33}"
0.080181,MM5_10_TX1_174,0x174,"{'PSIP1': 0.13999999999998636, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02125977499999987, 'MSG_CNT_TX1': 15, 'AY1_STAT': 0, 'CRC_TX1': 160}"
0.080342,MM5_10_TX2_178,0x178,"{'PSIP3': -0.22499999999999432, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 0, 'AX1': 0.03655557499999951, 'MSG_CNT_TX2': 15, 'AX1_STAT': 0, 'CRC_TX2': 34}"
0.080503,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0070740850000002, 'MSG_CNT_TX3': 15, 'AZ_STAT': 0, 'CRC_TX3': 30}"
0.080653,MM5_10_TX1_174,0x174,"{'PSIP1': 0.125, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02202456499999972, 'MSG_CNT_TX1': 0, 'AY1_STAT': 0, 'CRC_TX1': 32}"
0.080812,MM5_10_TX2_178,0x178,"{'PSIP3': -0.15500000000000114, 'CLU_STAT5': 0, 'PSIP3_STAT': 0, 'CLU_DIAG': 255, 'AX1': 0.035663320000000276, 'MSG_CNT_TX2': 0, 'AX1_STAT': 0, 'CRC_TX2': 217}"
0.080977,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0070740850000002, 'MSG_CNT_TX3': 0, 'AZ_STAT': 0, 'CRC_TX3': 165}"
0.081116,MM5_10_TX1_174,0x174,"{'PSIP1': 0.09999999999999432, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.022534424999999914, 'MSG_CNT_TX1': 1, 'AY1_STAT': 0, 'CRC_TX1': 201}"
0.081277,MM5_10_TX2_178,0x178,"{'PSIP3': -0.09999999999999432, 'CLU_STAT5': 1, 'PSIP3_STAT': 0, 'CLU_DIAG': 15, 'AX1': 0.03579078499999966, 'MSG_CNT_TX2': 1, 'AX1_STAT': 0, 'CRC_TX2': 9}"
0.081439,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0075839450000004, 'MSG_CNT_TX3': 1, 'AZ_STAT': 0, 'CRC_TX3': 154}"
0.081670,MM5_10_TX1_174,0x174,"{'PSIP1': 0.06999999999999318, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.02202456499999972, 'MSG_CNT_TX1': 2, 'AY1_STAT': 0, 'CRC_TX1': 45}"
0.081848,MM5_10_TX2_178,0x178,"{'PSIP3': -0.08500000000000796, 'CLU_STAT5': 2, 'PSIP3_STAT': 0, 'CLU_DIAG': 5, 'AX1': 0.03655557499999951, 'MSG_CNT_TX2': 2, 'AX1_STAT': 0, 'CRC_TX2': 201}"
0.082034,MM5_10_TX3_17C,0x17c,"{'AZ': 1.00822127, 'MSG_CNT_TX3': 2, 'AZ_STAT': 0, 'CRC_TX3': 55}"
0.082178,MM5_10_TX1_174,0x174,"{'PSIP1': 0.03999999999999204, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.022534424999999914, 'MSG_CNT_TX1': 3, 'AY1_STAT': 0, 'CRC_TX1': 241}"
0.082339,MM5_10_TX2_178,0x178,"{'PSIP3': -0.030000000000001137, 'CLU_STAT5': 3, 'PSIP3_STAT': 0, 'CLU_DIAG': 47, 'AX1': 0.03719289999999997, 'MSG_CNT_TX2': 3, 'AX1_STAT': 0, 'CRC_TX2': 106}"
0.082504,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0070740850000002, 'MSG_CNT_TX3': 3, 'AZ_STAT': 0, 'CRC_TX3': 130}"
0.082641,MM5_10_TX1_174,0x174,"{'PSIP1': 0.06999999999999318, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023681609999999687, 'MSG_CNT_TX1': 4, 'AY1_STAT': 0, 'CRC_TX1': 241}"
0.082797,MM5_10_TX2_178,0x178,"{'PSIP3': 0.03999999999999204, 'CLU_STAT5': 4, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 4, 'AX1_STAT': 0, 'CRC_TX2': 67}"
0.082959,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0047797149999997, 'MSG_CNT_TX3': 4, 'AZ_STAT': 0, 'CRC_TX3': 204}"
0.083095,MM5_10_TX1_174,0x174,"{'PSIP1': 0.125, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.024446399999999535, 'MSG_CNT_TX1': 5, 'AY1_STAT': 0, 'CRC_TX1': 156}"
0.083289,MM5_10_TX2_178,0x178,"{'PSIP3': 0.05500000000000682, 'CLU_STAT5': 5, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.03744782999999963, 'MSG_CNT_TX2': 5, 'AX1_STAT': 0, 'CRC_TX2': 211}"
0.083462,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0043973199999998, 'MSG_CNT_TX3': 5, 'AZ_STAT': 0, 'CRC_TX3': 93}"
0.083599,MM5_10_TX1_174,0x174,"{'PSIP1': 0.15500000000000114, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.025083725, 'MSG_CNT_TX1': 6, 'AY1_STAT': 0, 'CRC_TX1': 225}"
0.083756,MM5_10_TX2_178,0x178,"{'PSIP3': 0.014999999999986358, 'CLU_STAT5': 6, 'PSIP3_STAT': 0, 'CLU_DIAG': 32, 'AX1': 0.0375752949999999, 'MSG_CNT_TX2': 6, 'AX1_STAT': 0, 'CRC_TX2': 23}"
0.083917,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 6, 'AZ_STAT': 0, 'CRC_TX3': 243}"
0.084053,MM5_10_TX1_174,0x174,"{'PSIP1': 0.125, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.024828795000000348, 'MSG_CNT_TX1': 7, 'AY1_STAT': 0, 'CRC_TX1': 42}"
0.084206,MM5_10_TX2_178,0x178,"{'PSIP3': -0.03999999999999204, 'CLU_STAT5': 7, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.03795768999999982, 'MSG_CNT_TX2': 7, 'AX1_STAT': 0, 'CRC_TX2': 237}"
0.084370,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 7, 'AZ_STAT': 0, 'CRC_TX3': 238}"
0.084526,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023809074999999957, 'MSG_CNT_TX1': 8, 'AY1_STAT': 0, 'CRC_TX1': 7}"
0.084804,MM5_10_TX2_178,0x178,"{'PSIP3': -0.05500000000000682, 'CLU_STAT5': 8, 'PSIP3_STAT': 0, 'CLU_DIAG': 34, 'AX1': 0.038340084999999746, 'MSG_CNT_TX2': 8, 'AX1_STAT': 0, 'CRC_TX2': 252}"
0.085035,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0046522500000004, 'MSG_CNT_TX3': 8, 'AZ_STAT': 0, 'CRC_TX3': 223}"
0.085188,MM5_10_TX1_174,0x174,"{'PSIP1': 0.06999999999999318, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023809074999999957, 'MSG_CNT_TX1': 9, 'AY1_STAT': 0, 'CRC_TX1': 255}"
0.085349,MM5_10_TX2_178,0x178,"{'PSIP3': -0.03999999999999204, 'CLU_STAT5': 9, 'PSIP3_STAT': 0, 'CLU_DIAG': 40, 'AX1': 0.03783022499999955, 'MSG_CNT_TX2': 9, 'AX1_STAT': 0, 'CRC_TX2': 208}"
0.085551,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0050346450000003, 'MSG_CNT_TX3': 9, 'AZ_STAT': 0, 'CRC_TX3': 72}"
0.085724,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.024701330000000077, 'MSG_CNT_TX1': 10, 'AY1_STAT': 0, 'CRC_TX1': 246}"
0.085882,MM5_10_TX2_178,0x178,"{'PSIP3': -0.05500000000000682, 'CLU_STAT5': 10, 'PSIP3_STAT': 0, 'CLU_DIAG': 33, 'AX1': 0.0370654349999997, 'MSG_CNT_TX2': 10, 'AX1_STAT': 0, 'CRC_TX2': 161}"
0.086049,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0054170400000002, 'MSG_CNT_TX3': 10, 'AZ_STAT': 0, 'CRC_TX3': 242}"
0.086193,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.023809074999999957, 'MSG_CNT_TX1': 11, 'AY1_STAT': 0, 'CRC_TX1': 32}"
0.086351,MM5_10_TX2_178,0x178,"{'PSIP3': -0.06999999999999318, 'CLU_STAT5': 11, 'PSIP3_STAT': 0, 'CLU_DIAG': 35, 'AX1': 0.038212620000000364, 'MSG_CNT_TX2': 11, 'AX1_STAT': 0, 'CRC_TX2': 249}"
0.086516,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0038874599999996, 'MSG_CNT_TX3': 11, 'AZ_STAT': 0, 'CRC_TX3': 241}"
0.086652,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.022661890000000184, 'MSG_CNT_TX1': 12, 'AY1_STAT': 0, 'CRC_TX1': 240}"
0.086810,MM5_10_TX2_178,0x178,"{'PSIP3': -0.05500000000000682, 'CLU_STAT5': 12, 'PSIP3_STAT': 0, 'CLU_DIAG': 37, 'AX1': 0.03961473499999979, 'MSG_CNT_TX2': 12, 'AX1_STAT': 0, 'CRC_TX2': 222}"
0.086973,MM5_10_TX3_17C,0x17c,"{'AZ': 1.0028677400000001, 'MSG_CNT_TX3': 12, 'AZ_STAT': 0, 'CRC_TX3': 230}"
0.087110,MM5_10_TX1_174,0x174,"{'PSIP1': 0.08500000000000796, 'CLU_STAT': 0, 'PSIP1_STAT': 0, 'AY1': 0.0211323099999996, 'MSG_CNT_TX1': 13, 'AY1_STAT': 0, 'CRC_TX1': 243}"
